price,property_tax,insurance,beds,baths,sqft,lot_size,basement,property_type,popular,recession,property_age
295850,234,81,1,1,584,0,0,Condo,0,1,0
216500,169,51,1,1,612,0,1,Condo,0,0,41
279900,216,74,1,1,615,0,0,Condo,0,1,49
379900,265,92,1,1,618,33541,0,Condo,0,0,5
340000,88,30,1,1,634,0,0,Condo,0,0,10
265000,168,58,1,1,641,0,0,Condo,0,0,57
240000,176,61,1,1,642,0,0,Bunglow,0,1,67
388100,266,92,1,1,650,33541,0,Condo,0,0,5
240000,188,65,1,1,660,0,0,Condo,0,1,30
250000,147,51,1,1,664,0,0,Condo,0,0,42
335000,248,86,1,1,669,0,0,Condo,0,0,9
376750,262,90,1,1,673,46609,0,Condo,0,0,1
210000,147,44,1,1,680,0,1,Condo,0,0,43
289900,195,68,1,1,685,48787,0,Condo,0,0,45
535000,421,146,1,1,687,0,0,Condo,0,0,6
218000,188,57,1,1,689,0,1,Condo,0,0,21
400000,276,96,1,1,689,0,0,Condo,0,0,8
226000,221,67,1,1,690,0,1,Condo,0,0,11
363700,302,104,1,1,692,0,0,Condo,0,0,0
215000,120,42,1,1,698,0,0,Condo,0,0,42
327000,256,88,1,1,698,9686,0,Condo,0,1,5
331100,251,87,1,1,700,9686,0,Condo,0,1,7
240000,139,42,1,1,703,0,1,Condo,0,0,13
320000,261,79,1,1,704,0,1,Condo,0,0,2
290800,257,78,1,1,704,0,1,Condo,0,0,0
375000,244,85,1,1,705,0,0,Condo,0,0,20
377000,316,109,1,1,709,111513,0,Condo,0,0,3
262500,201,69,1,1,711,0,0,Condo,0,0,70
216250,187,64,1,1,712,0,0,Bunglow,0,0,60
270000,218,66,1,1,722,0,1,Condo,0,0,20
235000,278,85,1,1,723,0,1,Condo,0,0,4
225000,118,41,1,1,724,0,0,Condo,0,0,51
370000,306,106,1,1,725,0,0,Condo,0,1,5
232000,243,74,1,1,736,0,1,Condo,0,0,10
281900,229,69,1,1,737,0,1,Condo,0,0,5
355000,298,103,1,1,740,0,0,Condo,0,0,6
350000,291,101,1,1,741,0,0,Condo,0,0,3
231900,118,41,1,1,750,0,0,Condo,0,0,41
284000,258,78,1,1,755,0,1,Condo,0,1,16
255000,190,66,1,1,759,0,0,Condo,0,1,53
285850,266,81,1,1,759,0,1,Condo,0,0,0
249298,251,76,1,1,759,0,1,Condo,0,1,0
380000,291,101,1,1,760,0,0,Condo,0,1,20
244800,190,66,1,1,767,0,0,Condo,0,1,67
397400,345,119,1,1,771,111513,0,Condo,0,0,0
345000,284,98,1,1,781,0,0,Condo,0,0,1
220000,221,67,1,1,792,0,1,Condo,0,0,22
279000,286,87,1,1,796,0,1,Condo,0,0,28
286900,184,56,1,1,797,0,1,Condo,0,0,1
220000,184,56,1,1,800,0,1,Condo,0,0,30
305000,150,49,1,1,805,0,0,Condo,0,0,64
409575,302,104,1,1,805,46609,0,Condo,0,0,1
300367,261,79,1,1,805,0,1,Condo,0,0,0
230000,172,60,1,1,809,0,0,Condo,0,0,42
270000,190,58,1,1,810,0,1,Condo,0,0,30
210000,143,49,1,1,811,0,0,Condo,0,1,42
366700,274,83,1,1,817,0,1,Condo,0,0,2
238600,185,61,1,1,834,0,0,Condo,0,1,21
284900,249,76,1,1,838,0,1,Condo,0,0,1
253000,146,48,1,1,850,0,0,Condo,0,0,31
305000,200,61,1,1,850,0,1,Condo,0,0,22
280000,180,55,1,1,850,0,1,Condo,0,0,19
411000,298,103,1,1,855,0,0,Condo,0,0,1
270900,167,58,1,1,856,0,0,Condo,0,0,0
406250,316,109,1,1,859,0,0,Condo,0,0,6
365000,277,96,1,1,866,0,0,Condo,0,0,26
440000,367,127,1,1,879,0,0,Condo,0,0,1
250000,125,43,1,1,880,0,0,Bunglow,0,0,40
350100,294,89,1,1,900,18730,1,Bunglow,0,0,59
250000,198,68,1,1,900,0,0,Condo,0,1,46
305000,258,78,1,1,902,0,1,Condo,0,0,27
200000,180,54,1,1,914,0,1,Condo,0,0,25
371500,319,97,1,1,917,0,1,Condo,0,1,6
270000,168,51,1,1,920,0,1,Condo,0,0,27
318000,230,79,1,1,926,0,0,Condo,0,0,35
408400,310,94,1,1,933,0,1,Bunglow,0,0,0
325000,180,54,1,1,934,0,1,Condo,0,0,12
239000,184,56,1,1,945,0,1,Condo,0,0,23
367500,345,119,1,1,950,0,0,Condo,0,0,20
378000,280,97,1,1,961,0,0,Condo,0,1,7
269000,241,73,1,1,966,0,1,Condo,0,0,10
245000,163,49,1,1,999,0,1,Condo,0,0,28
225000,184,56,1,1,1005,0,1,Condo,0,0,32
302000,284,86,1,1,1014,0,1,Condo,0,1,26
387900,310,94,1,1,1050,0,1,Condo,0,0,0
560000,489,169,1,1,1092,0,0,Condo,0,0,23
750000,666,231,1,1,1322,0,0,Condo,0,1,3
299700,321,93,1,2,814,96703,0,Condo,0,1,4
779900,612,212,1,2,1207,0,0,Condo,0,0,2
379000,258,89,1,2,1489,0,0,Condo,0,0,67
225000,192,58,2,1,768,0,1,Condo,0,0,56
230000,196,59,2,1,793,0,1,Condo,0,0,54
328000,219,76,2,1,800,0,0,Condo,0,0,55
407800,309,107,2,1,803,33541,0,Condo,0,0,5
470630,313,108,2,1,814,9686,0,Condo,0,0,1
270000,340,103,2,1,816,3846,1,Bunglow,0,0,66
359500,282,93,2,1,835,0,0,Condo,0,0,55
355000,265,92,2,1,836,0,0,Condo,0,1,18
283000,182,63,2,1,845,0,0,Condo,0,0,64
378000,319,106,2,1,864,1296,1,Condo,0,0,73
255000,242,62,2,1,870,1306,0,Condo,0,0,23
306000,228,79,2,1,875,0,0,Condo,0,1,62
369900,294,89,2,1,891,0,1,Condo,0,0,2
326000,303,92,2,1,893,0,1,Condo,0,1,8
350000,240,79,2,1,900,0,0,Condo,0,0,64
350000,240,79,2,1,900,0,0,Bunglow,0,0,64
396875,250,87,2,1,912,48787,0,Condo,0,0,45
374900,266,92,2,1,912,0,0,Condo,0,0,22
232150,240,80,2,1,920,0,0,Condo,0,0,62
327000,235,81,2,1,924,0,0,Condo,0,0,47
455900,345,119,2,1,928,0,0,Condo,0,1,0
290000,244,84,2,1,930,0,0,Condo,0,0,23
301000,204,62,2,1,930,1135,1,Condo,0,0,19
275000,233,71,2,1,930,1059,1,Condo,0,0,16
531000,414,143,2,1,931,0,0,Condo,0,1,5
405000,457,139,2,1,945,14374,1,Bunglow,0,1,57
336000,276,91,2,1,950,0,0,Condo,0,0,73
214000,202,61,2,1,952,0,1,Condo,0,1,46
327500,234,77,2,1,958,0,0,Condo,0,1,69
251489,176,49,2,1,959,4918,0,Bunglow,0,1,80
238900,195,59,2,1,960,0,1,Condo,0,1,50
297000,262,91,2,1,960,0,1,Condo,0,0,43
235000,204,62,2,1,960,800,1,Bunglow,0,0,29
210000,216,66,2,1,960,1820,1,Condo,0,1,23
215000,147,51,2,1,966,0,0,Condo,0,1,52
285000,258,78,2,1,966,0,1,Condo,0,1,19
239900,200,61,2,1,976,1120,1,Condo,0,0,35
375500,298,103,2,1,983,0,0,Condo,0,1,29
415000,336,116,2,1,993,0,0,Bunglow,0,0,22
230581,164,42,2,1,996,0,0,Condo,0,0,20
400000,254,77,2,1,1008,1995,1,Condo,0,0,19
420000,295,98,2,1,1010,0,0,Condo,0,0,51
292000,149,51,2,1,1011,0,0,Condo,0,0,47
200000,353,117,2,1,1015,1615,1,Bunglow,0,0,73
226000,201,69,2,1,1021,0,0,Condo,0,1,49
220000,228,75,2,1,1024,0,0,Condo,0,1,1
280000,208,72,2,1,1032,0,0,Bunglow,0,0,51
299900,154,47,2,1,1032,0,1,Condo,0,0,42
204000,201,69,2,1,1044,0,0,Condo,0,0,54
350000,267,92,2,1,1062,0,0,Condo,0,0,24
228000,184,56,2,1,1070,0,1,Bunglow,0,0,42
300000,179,54,2,1,1073,0,1,Condo,0,0,33
280000,190,66,2,1,1083,0,0,Condo,0,0,49
305500,303,105,2,1,1100,0,0,Condo,0,0,48
348500,252,87,2,1,1103,0,0,Condo,0,0,65
210000,220,67,2,1,1177,0,1,Condo,0,0,26
250000,143,49,2,1,1179,0,0,Condo,0,0,42
229000,198,56,2,1,1185,15681,1,Bunglow,0,0,49
300000,255,84,2,1,1188,3001,1,Bunglow,0,0,55
220000,188,57,2,1,1194,0,1,Condo,0,0,35
275000,231,70,2,1,1197,1306,1,Condo,0,1,41
312000,295,89,2,1,1200,0,1,Condo,0,1,62
265000,261,67,2,1,1240,3484,1,Condo,0,1,26
265000,261,67,2,1,1240,3484,1,Bunglow,0,1,26
231525,225,68,2,1,1242,0,1,Condo,0,1,28
239900,217,66,2,1,1250,0,1,Condo,0,0,24
305000,233,71,2,1,1288,0,1,Condo,0,0,25
337600,259,86,2,1,1296,3001,1,Bunglow,0,0,51
248000,475,158,2,1,1344,1102,0,Bunglow,0,0,114
336900,217,66,2,1,1346,0,1,Condo,0,0,21
225000,515,171,2,1,1350,1245,0,Condo,0,0,46
585000,446,155,2,1,1360,0,0,Condo,0,1,30
205000,242,68,2,1,1526,2478,1,Bunglow,0,1,8
330000,372,123,2,2,832,1136,1,Condo,1,0,66
250000,375,124,2,2,864,1633,1,Condo,1,0,66
200000,378,131,2,2,877,0,0,Condo,1,1,12
286499,195,59,2,2,886,0,1,Condo,1,0,24
237500,198,60,2,2,886,0,1,Condo,1,0,32
261000,307,93,2,2,896,3598,1,Condo,1,0,58
277000,269,82,2,2,899,0,1,Condo,1,0,9
425000,468,162,2,2,910,6023,1,Bunglow,1,0,58
385000,265,92,2,2,915,183387,0,Condo,1,0,1
275000,286,87,2,2,930,1625,1,Condo,1,0,25
275000,184,56,2,2,933,0,1,Condo,1,0,15
201953,150,38,2,2,940,0,1,Condo,1,0,30
307500,155,47,2,2,940,0,1,Condo,1,0,17
551400,445,154,2,2,949,0,0,Condo,1,0,0
435000,371,128,2,2,950,46609,0,Condo,1,1,5
230000,209,63,2,2,951,0,1,Condo,1,1,24
367000,331,115,2,2,951,0,0,Condo,1,0,9
509500,381,132,2,2,954,0,0,Condo,1,0,4
275000,229,69,2,2,959,0,1,Condo,1,0,1
279537,278,85,2,2,969,0,1,Bunglow,1,0,14
499900,360,124,2,2,970,33541,0,Condo,1,0,5
315000,295,90,2,2,980,1206,1,Bunglow,1,1,23
299900,274,83,2,2,980,1104,1,Condo,1,1,21
320000,278,85,2,2,984,3598,1,Condo,1,0,67
279000,180,54,2,2,986,0,1,Condo,1,0,34
386500,316,109,2,2,992,0,1,Condo,1,1,67
270000,204,62,2,2,998,0,1,Condo,1,0,16
440000,347,120,2,2,1000,0,0,Bunglow,1,1,71
475000,378,131,2,2,1000,0,0,Condo,1,0,15
278000,282,86,2,2,1002,0,1,Condo,1,0,2
443000,378,131,2,2,1005,0,0,Condo,1,1,24
290000,245,74,2,2,1012,0,1,Condo,1,1,18
458900,376,114,2,2,1025,0,1,Condo,1,0,0
615000,453,157,2,2,1027,0,0,Condo,1,0,7
225000,184,56,2,2,1038,0,1,Condo,1,0,17
525000,462,153,2,2,1040,1341,0,Bunglow,1,0,85
315000,196,59,2,2,1040,0,1,Condo,1,0,16
490000,367,127,2,2,1041,0,0,Bunglow,1,1,6
243000,172,59,2,2,1044,0,0,Condo,1,0,43
250000,204,62,2,2,1044,0,1,Condo,1,0,21
289500,253,77,2,2,1045,0,1,Condo,1,1,16
249950,158,55,2,2,1048,0,0,Condo,1,0,4
250000,245,74,2,2,1050,0,1,Condo,1,0,18
345000,245,74,2,2,1053,0,1,Condo,1,0,12
351500,284,98,2,2,1056,0,0,Condo,1,1,7
478089,303,92,2,2,1069,0,1,Condo,1,0,18
349181,204,62,2,2,1070,0,1,Condo,1,0,17
300000,301,92,2,2,1074,0,1,Condo,1,0,21
218000,191,58,2,2,1075,0,1,Condo,1,1,27
416900,373,113,2,2,1075,0,1,Condo,1,0,1
335000,277,84,2,2,1077,0,1,Condo,1,0,27
225000,241,73,2,2,1080,1951,1,Condo,1,1,26
316500,282,86,2,2,1082,0,1,Condo,1,1,17
535150,432,149,2,2,1084,0,0,Condo,1,0,0
405000,298,103,2,2,1086,0,0,Condo,1,0,11
620000,525,182,2,2,1088,0,0,Condo,1,0,1
545000,432,150,2,2,1095,0,0,Condo,1,0,20
342500,263,80,2,2,1098,1314,1,Condo,1,0,18
209000,188,57,2,2,1100,0,1,Condo,1,1,17
243000,204,62,2,2,1100,0,1,Condo,1,0,10
254000,245,74,2,2,1102,1307,1,Condo,1,1,26
240000,239,73,2,2,1104,0,1,Condo,1,0,6
265000,258,78,2,2,1107,0,1,Condo,1,1,22
240000,327,99,2,2,1108,0,1,Condo,1,0,17
250000,228,69,2,2,1112,0,1,Condo,1,1,36
534625,666,231,2,2,1112,0,1,Condo,1,0,0
313500,204,62,2,2,1120,0,1,Condo,1,0,9
469900,352,122,2,2,1123,0,0,Bunglow,1,0,8
610000,457,158,2,2,1128,0,0,Condo,1,1,7
285000,254,77,2,2,1130,0,1,Condo,1,0,24
296000,258,78,2,2,1130,0,1,Condo,1,1,21
293815,245,75,2,2,1130,0,1,Condo,1,1,17
290000,335,102,2,2,1132,0,1,Condo,1,0,37
278000,274,83,2,2,1134,1511,1,Condo,1,1,27
380000,266,92,2,2,1135,0,0,Condo,1,1,5
367500,288,100,2,2,1135,0,0,Bunglow,1,1,6
325000,327,99,2,2,1139,0,1,Condo,1,0,23
280000,327,99,2,2,1141,0,1,Condo,1,0,28
289900,245,74,2,2,1145,0,1,Condo,1,0,1
290000,265,81,2,2,1148,0,1,Condo,1,0,5
306755,319,97,2,2,1149,0,1,Condo,1,0,6
295000,241,73,2,2,1150,0,1,Condo,1,0,30
338000,230,79,2,2,1150,0,0,Condo,1,0,3
305000,268,81,2,2,1152,0,1,Condo,1,1,18
342900,234,81,2,2,1152,0,0,Condo,1,0,1
410000,352,122,2,2,1153,0,0,Condo,1,0,12
377400,307,93,2,2,1155,0,1,Condo,1,1,1
394000,375,114,2,2,1158,0,1,Condo,1,1,6
370000,368,112,2,2,1161,0,1,Condo,1,1,7
326979,223,77,2,2,1163,0,0,Condo,1,1,6
285000,200,61,2,2,1166,0,1,Condo,1,0,40
245000,213,64,2,2,1170,0,1,Condo,1,0,25
315000,237,72,2,2,1170,0,1,Bunglow,1,0,7
255000,249,76,2,2,1170,0,1,Condo,1,1,12
221500,481,159,2,2,1178,0,0,Condo,1,0,14
275250,270,82,2,2,1181,0,1,Condo,1,0,0
335000,233,71,2,2,1184,1167,1,Condo,1,0,17
535000,453,157,2,2,1184,0,0,Condo,1,1,6
209480,302,92,2,2,1188,0,1,Condo,1,0,0
230000,252,64,2,2,1193,0,0,Condo,1,0,8
245000,254,77,2,2,1195,0,1,Condo,1,1,30
254900,290,74,2,2,1195,0,1,Condo,1,0,3
400000,453,157,2,2,1200,5000,1,Bunglow,1,1,72
550000,503,167,2,2,1200,2744,1,Bunglow,1,1,73
399500,322,107,2,2,1200,0,1,Condo,1,1,58
242000,258,78,2,2,1200,1420,1,Condo,1,1,25
236511,276,71,2,2,1200,0,1,Condo,1,0,3
385000,407,118,2,2,1201,96703,0,Condo,1,1,3
229500,288,99,2,2,1202,0,0,Condo,1,0,37
387000,379,115,2,2,1204,0,1,Condo,1,1,17
295000,218,66,2,2,1205,0,1,Condo,1,0,18
460000,356,123,2,2,1205,9686,0,Condo,1,1,5
450000,388,134,2,2,1206,0,0,Condo,1,0,21
346631,409,125,2,2,1215,0,1,Condo,1,0,2
380000,441,134,2,2,1217,0,1,Condo,1,1,6
279000,327,99,2,2,1218,0,1,Condo,1,0,2
250000,192,58,2,2,1220,0,1,Condo,1,0,10
203255,368,112,2,2,1224,1192,1,Condo,1,0,0
295990,254,77,2,2,1230,0,1,Condo,1,0,7
526275,445,154,2,2,1242,0,0,Condo,1,0,2
295000,348,106,2,2,1242,0,1,Bunglow,1,1,4
230000,201,61,2,2,1244,0,1,Condo,1,1,13
617000,540,187,2,2,1248,0,0,Condo,1,1,2
485000,439,152,2,2,1252,0,0,Condo,1,0,1
295000,193,54,2,2,1253,0,0,Condo,1,0,13
345000,245,74,2,2,1254,0,1,Condo,1,0,8
257000,270,82,2,2,1256,0,1,Condo,1,1,23
299000,262,80,2,2,1263,0,1,Condo,1,1,15
320000,269,82,2,2,1270,0,1,Condo,1,1,14
319990,299,91,2,2,1288,0,1,Condo,1,1,20
278000,262,79,2,2,1293,0,1,Condo,1,0,20
381000,236,82,2,2,1294,0,0,Condo,1,0,10
442000,409,142,2,2,1305,0,0,Condo,1,1,24
653000,540,187,2,2,1305,0,0,Condo,1,1,7
550000,479,159,2,2,1309,759,0,Bunglow,1,0,24
225000,261,79,2,2,1316,0,1,Condo,1,1,39
525000,414,143,2,2,1320,0,0,Condo,1,0,32
289000,270,82,2,2,1343,0,1,Condo,1,0,32
371000,368,112,2,2,1346,0,1,Condo,1,0,5
250000,245,69,2,2,1348,0,0,Condo,1,1,8
330000,274,83,2,2,1350,2326,1,Condo,1,1,20
318500,242,68,2,2,1356,0,1,Condo,1,0,7
267000,237,72,2,2,1360,0,1,Condo,1,1,43
250000,268,82,2,2,1360,1500,1,Condo,1,1,28
578324,460,159,2,2,1376,0,0,Condo,1,0,0
385000,311,108,2,2,1383,0,1,Condo,1,1,68
210835,347,120,2,2,1388,0,0,Condo,1,0,1
274500,242,73,2,2,1389,0,1,Condo,1,1,33
254900,220,67,2,2,1392,0,1,Condo,1,0,23
275000,450,149,2,2,1400,2945,1,Bunglow,1,1,66
290000,233,71,2,2,1413,0,1,Condo,1,0,24
505000,504,174,2,2,1420,0,0,Condo,1,0,16
299000,270,82,2,2,1439,0,1,Condo,1,1,31
271000,245,75,2,2,1470,0,1,Bunglow,1,1,26
490000,464,154,2,2,1471,0,0,Condo,1,0,12
325000,289,88,2,2,1474,2278,1,Condo,1,1,26
412000,389,118,2,2,1476,1335,1,Condo,1,1,12
329900,299,85,2,2,1477,3049,1,Bunglow,1,0,3
281975,240,47,2,2,1480,0,0,Condo,1,0,0
215000,233,71,2,2,1496,2387,1,Condo,1,1,41
589000,380,132,2,2,1516,0,0,Condo,1,0,24
405490,315,96,2,2,1522,0,1,Condo,1,0,9
475000,360,124,2,2,1526,0,0,Condo,1,0,23
375000,360,124,2,2,1530,0,0,Condo,1,0,27
455000,374,114,2,2,1530,0,1,Condo,1,0,6
429900,370,128,2,2,1623,0,1,Condo,1,0,33
465000,389,118,2,2,1638,1875,1,Condo,1,1,18
471850,319,97,2,2,1640,0,1,Condo,1,0,7
337980,578,176,2,2,1641,0,1,Condo,1,0,0
625000,525,174,2,2,1649,6390,0,Bunglow,1,0,67
462604,249,70,2,2,1684,0,0,Condo,1,0,0
395000,401,122,2,2,1750,2217,1,Condo,1,0,9
575000,632,184,2,2,1825,0,1,Condo,1,1,6
289000,308,87,2,2,1870,5601,1,Bunglow,1,1,10
740000,720,249,2,2,2100,0,0,Condo,1,0,28
540000,477,158,2,2,2310,3062,1,Bunglow,1,1,56
225000,442,135,2,2,2512,2783,1,Condo,1,0,4
601987,513,132,2,2,2690,3920,0,Condo,1,0,0
250000,286,73,2,3,1160,1742,1,Condo,0,1,18
330000,270,82,2,3,1200,1350,1,Condo,0,0,21
302000,282,86,2,3,1260,2280,1,Condo,0,1,26
557000,442,153,2,3,1296,0,1,Condo,0,0,16
408000,274,83,2,3,1314,1440,1,Condo,0,0,19
495000,500,166,2,3,1600,1165,1,Bunglow,0,0,89
416000,340,103,2,3,1667,0,1,Condo,0,0,18
538000,465,154,2,3,1820,784,1,Condo,0,0,28
335000,714,237,2,3,1853,1000,1,Condo,0,0,18
395000,393,119,2,3,1925,2219,1,Condo,0,0,9
299940,229,65,2,3,1942,0,1,Condo,0,0,0
300000,348,106,2,3,2067,1260,1,Condo,0,0,23
399500,322,107,2,3,2180,0,1,Condo,0,1,35
300000,327,99,2,4,1377,1200,1,Condo,0,0,29
370000,343,104,3,1,874,11325,1,Bunglow,0,0,94
200000,286,87,3,1,876,9047,1,Bunglow,0,0,65
455000,392,119,3,1,884,10001,1,Bunglow,0,0,53
285000,223,68,3,1,943,0,1,Condo,0,0,59
433150,286,87,3,1,948,7254,1,Bunglow,0,0,54
225000,329,65,3,1,1008,7274,0,Bunglow,0,0,59
297000,278,92,3,1,1024,1245,0,Condo,0,1,62
204000,247,63,3,1,1102,0,1,Condo,0,0,24
209400,258,78,3,1,1120,3994,1,Bunglow,0,1,36
306000,225,68,3,1,1140,1306,1,Condo,0,0,22
375000,340,103,3,1,1204,11325,1,Bunglow,0,0,59
397555,307,93,3,1,1210,1398,1,Condo,0,0,28
325000,336,102,3,1,1211,16117,1,Bunglow,0,1,57
375000,307,93,3,1,1220,1260,1,Condo,0,0,25
523000,225,68,3,1,1220,2325,1,Condo,0,0,29
274500,303,92,3,1,1224,3600,1,Condo,0,1,63
368000,395,120,3,1,1260,10267,1,Bunglow,0,0,64
330000,238,72,3,1,1280,1420,1,Condo,0,0,35
300000,274,83,3,1,1280,1375,1,Condo,0,1,26
275000,167,47,3,1,1280,1598,0,Condo,0,0,21
340000,274,83,3,1,1280,1398,1,Condo,0,0,20
497650,540,187,3,1,1286,8276,0,Bunglow,0,0,57
490000,548,167,3,1,1301,51400,1,Bunglow,0,0,66
295000,179,54,3,1,1302,0,1,Condo,0,0,33
650000,511,177,3,1,1309,7540,1,Bunglow,0,1,60
580000,526,174,3,1,1323,3674,1,Bunglow,0,1,90
330000,291,88,3,1,1368,1340,1,Bunglow,0,1,19
299990,241,73,3,1,1382,1995,1,Condo,0,0,22
389900,348,106,3,1,1404,11761,1,Bunglow,0,1,57
430000,404,123,3,1,1506,1746,1,Condo,0,0,23
482413,377,114,3,1,1520,1400,1,Bunglow,0,0,10
325000,299,84,3,1,1568,14810,0,Bunglow,0,0,51
500000,372,123,3,1,1618,12196,1,Bunglow,0,0,49
656500,522,181,3,1,1846,6255,1,Bunglow,0,0,53
296000,430,131,3,1,1860,1977,1,Bunglow,0,0,5
399000,351,107,3,1,1928,12632,1,Bunglow,0,0,60
200000,771,224,3,1,2175,9500,1,Bunglow,0,0,55
225870,471,143,3,1,2622,3010,1,Condo,0,0,0
359000,352,107,3,2,816,3600,1,Bunglow,0,1,64
349900,368,112,3,2,816,3484,1,Condo,0,0,58
255000,327,99,3,2,879,9999,1,Bunglow,0,0,59
255000,360,109,3,2,884,3140,1,Bunglow,0,1,48
232500,233,66,3,2,890,25264,1,Bunglow,0,0,53
405000,309,107,3,2,922,0,1,Condo,0,0,70
429900,344,104,3,2,966,5647,1,Bunglow,0,0,25
249600,184,52,3,2,969,1281,1,Condo,0,0,17
299000,336,102,3,2,972,21780,1,Bunglow,0,1,47
246700,245,74,3,2,997,1119,1,Condo,0,1,28
360000,351,107,3,2,1009,8925,1,Bunglow,0,1,53
349900,278,85,3,2,1036,3598,1,Condo,0,0,53
350000,308,94,3,2,1060,1341,1,Condo,0,0,31
339500,180,55,3,2,1064,0,1,Condo,0,0,18
320000,274,83,3,2,1084,0,1,Condo,0,0,38
299000,344,105,3,2,1092,10545,1,Bunglow,0,1,52
305000,319,97,3,2,1092,10724,1,Bunglow,0,0,50
325900,286,87,3,2,1100,915,1,Condo,0,1,28
310000,406,134,3,2,1102,2016,1,Condo,0,0,48
358000,323,98,3,2,1104,1050,1,Condo,0,1,23
200750,249,76,3,2,1131,0,1,Condo,0,0,31
257600,258,78,3,2,1144,1502,1,Condo,0,0,31
280000,310,80,3,2,1152,8712,0,Bunglow,0,1,50
258000,295,89,3,2,1178,1398,1,Condo,0,1,32
415000,368,112,3,2,1200,5227,1,Bunglow,0,0,65
339000,359,109,3,2,1200,8745,1,Bunglow,0,0,56
249000,368,112,3,2,1200,9069,1,Bunglow,0,0,48
500000,353,107,3,2,1208,11761,1,Bunglow,0,0,33
345000,397,121,3,2,1211,10781,1,Bunglow,0,1,58
280000,347,89,3,2,1214,2178,1,Condo,0,0,2
285000,278,84,3,2,1220,2448,1,Condo,0,0,26
439900,359,109,3,2,1220,2178,1,Condo,0,0,23
428000,364,111,3,2,1220,1519,1,Condo,0,0,30
417000,368,112,3,2,1220,1520,1,Condo,0,0,30
410000,327,99,3,2,1220,1981,1,Condo,0,0,21
525000,430,131,3,2,1224,7000,1,Bunglow,0,0,63
392000,341,118,3,2,1225,16117,1,Bunglow,0,1,59
252500,209,59,3,2,1228,2012,1,Condo,0,0,17
375000,254,77,3,2,1232,2639,1,Condo,0,0,32
375000,315,96,3,2,1232,1540,1,Condo,0,0,26
378000,335,102,3,2,1240,1306,1,Condo,0,0,27
485000,457,139,3,2,1254,10737,1,Bunglow,0,1,61
445900,349,121,3,2,1258,0,0,Condo,0,0,6
335000,376,114,3,2,1260,3598,1,Condo,0,0,61
271000,303,86,3,2,1260,27007,1,Bunglow,0,1,51
399900,409,124,3,2,1267,10519,1,Bunglow,0,1,56
275000,340,103,3,2,1276,11761,1,Bunglow,0,1,55
333000,311,94,3,2,1280,1999,1,Condo,0,0,29
324000,302,92,3,2,1280,1441,1,Condo,0,1,26
440000,399,121,3,2,1285,11761,1,Bunglow,0,1,50
575000,528,161,3,2,1287,14374,1,Bunglow,0,0,71
275000,269,82,3,2,1296,15681,1,Bunglow,0,0,46
425000,381,116,3,2,1304,8616,1,Bunglow,0,0,36
295000,245,74,3,2,1304,1446,1,Condo,0,0,25
319900,295,90,3,2,1320,1400,1,Condo,0,0,33
340000,295,89,3,2,1320,1400,1,Condo,0,1,40
258000,174,42,3,2,1320,1650,1,Condo,0,0,22
370000,242,68,3,2,1320,1599,1,Condo,0,0,9
700000,548,167,3,2,1325,7000,1,Bunglow,0,0,66
200000,211,64,3,2,1330,0,1,Condo,0,1,38
242990,232,65,3,2,1330,0,1,Condo,0,1,0
320000,344,104,3,2,1331,19166,1,Bunglow,0,0,46
319950,324,83,3,2,1332,2178,1,Condo,0,0,12
250000,258,78,3,2,1332,0,1,Bunglow,0,1,8
235000,237,61,3,2,1334,0,1,Condo,0,0,36
211500,184,56,3,2,1338,0,1,Condo,0,1,45
350000,389,118,3,2,1340,10497,1,Bunglow,0,0,40
209900,202,57,3,2,1342,2748,0,Condo,0,0,44
390000,344,105,3,2,1342,1540,1,Condo,0,1,28
416000,332,81,3,2,1344,12632,1,Bunglow,0,0,22
245000,251,71,3,2,1348,1599,1,Condo,0,1,23
236000,286,81,3,2,1348,1629,1,Condo,0,0,2
238500,327,99,3,2,1350,2757,1,Bunglow,0,1,33
440000,409,124,3,2,1352,22215,1,Bunglow,0,1,37
250000,278,85,3,2,1360,1498,1,Condo,0,1,28
239900,250,70,3,2,1360,1559,1,Condo,0,1,16
325000,245,75,3,2,1362,0,1,Condo,0,0,44
309900,378,97,3,2,1368,1742,1,Condo,0,1,8
293000,255,78,3,2,1370,2308,1,Condo,0,0,30
459000,359,109,3,2,1370,1778,1,Condo,0,0,13
297000,311,94,3,2,1374,1528,1,Condo,0,0,15
249000,359,109,3,2,1375,1499,1,Condo,0,0,7
455900,352,107,3,2,1380,1660,1,Bunglow,0,1,23
375490,278,84,3,2,1380,0,1,Condo,0,0,7
375000,388,134,3,2,1400,7013,0,Bunglow,0,1,75
271000,192,58,3,2,1400,0,1,Condo,0,0,33
350000,327,100,3,2,1400,1400,1,Condo,0,1,38
368253,310,79,3,2,1400,0,1,Condo,0,0,0
399000,434,132,3,2,1404,10001,1,Bunglow,0,0,58
290000,377,115,3,2,1404,9003,1,Bunglow,0,1,51
331000,193,55,3,2,1408,1542,1,Condo,0,0,39
300000,356,91,3,2,1408,1742,1,Condo,0,0,8
462330,458,139,3,2,1418,0,1,Condo,0,1,0
317500,336,102,3,2,1421,0,1,Condo,0,0,18
209900,286,81,3,2,1440,12632,1,Bunglow,0,0,52
299900,295,90,3,2,1440,1444,1,Condo,0,0,20
347644,318,97,3,2,1442,1743,1,Bunglow,0,0,42
